series,episode,episode_title,task_number,task_title,task_type,points,points_desc,panellist_full_name,task_type_general,episode_airing,pannelist_id,birthday,gender,origin
7,6,A Coquettish Fascinator,2,"Put exactly 50 different things in this bin. Fastest wins. Your time stops when you say: ""I've put exactly 50 different things in this bin."" Your time starts when Alex touches you on the shoulder.","Task 1, Part 1",2,"6:57, but gets bonus point for being the only one to put 50 completely different things in the bin.",Phil Wang,Task,10 October 2018,7-4,22-Jan-1990,male,UK
7,6,A Coquettish Fascinator,3,Using all the items on this mat [these being the 50 things they put in the bin] make the best picture of the Taskmaster. You have ten minutes. Your time starts now.,"Task 1, Part 2",1,,Phil Wang,Task,10 October 2018,7-4,22-Jan-1990,male,UK
7,6,A Coquettish Fascinator,4,Write and perform the most suspenseful soap opera cliff-hanger. Your scene may last no more than one minute. You have 30 minutes. Your time starts now.,Task 2 (Team Task),3,,Phil Wang,Team Task,10 October 2018,7-4,22-Jan-1990,male,UK
7,6,A Coquettish Fascinator,5,"In the lab there are 10 pairs of glasses. The pairs of glasses may not leave the lab. Without breaking any of the pairs of glasses, put all the pairs of glasses into the smallest of these boxes [Box A the largest, then getting smaller]. You must select your box before leaving the caravan, and may not then change your mind. Smallest box containing all the pairs of glasses with the lid shut properly wins. You have a maximum total time of five minutes. Your time starts now.",Task 3,5,"Box F, all glasses packed.",Phil Wang,Task,10 October 2018,7-4,22-Jan-1990,male,UK
7,6,A Coquettish Fascinator,6,"Get your [inflatable] doughnut as high as possible. You must be holding hands with the people either side of you at all times. Highest doughnut after 100 seconds wins. If your doughnut is in the air after 100 seconds, its height will be measured from where it lands.",Live Task,4,,Phil Wang,Live Task,10 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,1,"Most exciting thing beginning with ""G"".",Prize task,1,A gold $5 bill (costs $3.95).,Phil Wang,Prize Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,2,Throw something into the bin on the other side of this fence. You may not use ladders. You may not touch the fence. You must stay this side of the fence. Fastest wins. Your time starts now.,Task 1,4,7:19,Phil Wang,Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,3,Don't blink. Last to blink wins. Your time starts in ten seconds.,Task 2,2,12 seconds,Phil Wang,Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,4,Make the best extension to the Taskmaster house. You have 30 minutes. Your time starts now.,Task 3 (Team Task),1,"1, except for James who is given 2 because of the pain he went through doing the task.",Phil Wang,Team Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,5,"Make the best Christmas cracker. You have ten minutes to order your materials, and 20 minutes to make your Christmas cracker. Your time starts now.",Task 4,5,,Phil Wang,Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,7,The Perfect Stuff,6,"Walk over and hit that drum in exactly 9.58 seconds. Also, there are two bonus points for the person with the most magnificent walk.",Live Task,2,6.1 seconds,Phil Wang,Live Task,17 October 2018,7-4,22-Jan-1990,male,UK
7,8,Mother Honks Her Horn,1,(In honour of Alex) the creepiest thing.,Prize task,1,"A finger portrait of himself, made by a fan and given to him at a gig in Newcastle.",Phil Wang,Prize Task,24 October 2018,7-4,22-Jan-1990,male,UK
7,8,Mother Honks Her Horn,2,Poke something out of the hole in the roof of this grotto. Least suspected thing poked through wins. You have 20 minutes. Your time starts now.,Task 1,2,His jumpsuit.,Phil Wang,Task,24 October 2018,7-4,22-Jan-1990,male,UK
7,8,Mother Honks Her Horn,3,Part 1 - C. Your time starts now. Now look in the microwave. Part 2 - R. Now look in your pigeonhole. Part 3 - E. Now look under the doormat. Part 4 - A. Now look in the lab. Part 5 - M. Now look in the little blue book. Part 6 - S (at the beginning). Fastest wins.,Task 2,2,9:55,Phil Wang,Task,24 October 2018,7-4,22-Jan-1990,male,UK
7,8,Mother Honks Her Horn,4,Compose the best 30 second piece of music. You have 20 minutes. Your time starts now.,Task 3,2,Kill Phil with The Yellow Blues (Green),Phil Wang,Task,24 October 2018,7-4,22-Jan-1990,male,UK
7,8,Mother Honks Her Horn,5,"Bob when you hear the surname of a famous Bob. Pat when you hear the surname of a famous Pat. Kneel when you hear the surname of a famous Neil. Stew when you hear the surname of a famous Stew. Wane when you hear the surname of a famous Wayne. If you do an incorrect action of fail to do any action within ten seconds of hearing the name you are disqualified. Last person correctly bobbing, patting, kneeling, stewing or waning wins.",Live Task,2,,Phil Wang,Live Task,24 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,1,Most surprisingly beautiful thing.,Prize task,5,A jack-in-the-box which when opened has the face of Grace Kelly.,Phil Wang,Prize Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,2,"Put the most money in the small bowl. You may not touch the small bowl. The small bowl must not sink. Also, you must say your own name at least once every 30 seconds. You have five minutes. The money in the small bowl with the highest total of numerical value wins. Your time starts now.",Task 1,0,Disqualified for sinking the small bowl.,Phil Wang,Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,4,Part 1 - Hula. You have one minute. Your time starts now. Part 2 - Improve your huling. Greatest improvement wins. You have until the studio shows. Your time starts now.,Task 2B,1,1.5 seconds,Phil Wang,Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,5,Find the sock with a satsuma inside. You may not look inside any of your socks. You may squeeze five socks. You may stroke ten socks. You may sniff 20 socks. You may put your hand inside three socks. You may put 11 socks on your feet. Fastest wins. Your time starts now.,Task 3,0,Finds a lime in 10:21.,Phil Wang,Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,6,"Achieve a rally of exactly 24 shots. You much each take the same amount of shots. You must be stood at least 6'8"" apart from one another. The object stuck must neither touch the ground nor be held at any point during the rally. There is a bonus point for the team which uses the most ambitious equipment. Fastest wins. Your time starts now.",Task 4 (Team Task),1,"Fail to achieve a proper rally, but get bonus point.",Phil Wang,Team Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,9,The Pendulum Draws The Eye,7,"Write your name and draw a picture of a happy horse on your overhead projector acetate, upside-down. You must not rotate or manipulate your acetate. You have 100 seconds. Most accurate picture and writing when your acetate is overhead projected wins.",Live Task,4,,Phil Wang,Live Task,31 October 2018,7-4,22-Jan-1990,male,UK
7,10,I Can Hear It Gooping,1,Most magnificent stationary.,Prize task,4,"A custom-made solid gold pen, which is really a black biro covered in gold foil.",Phil Wang,Prize Task,5 September 2018,7-4,22-Jan-1990,male,UK
7,10,I Can Hear It Gooping,2,"When you hear this siren during a future task, put on your boiler suit and lie flat on the ground. You may not touch or move the boiler suit until the siren sounds. Fastest wins.",Task 1,5,1:14,Phil Wang,Task,5 September 2018,7-4,22-Jan-1990,male,UK
7,10,I Can Hear It Gooping,3,Find the boiled egg. You may touch two eggs. You may damage two eggs. You may not damage the boiled egg. Fastest wins. Your time starts now.,Task 2,0,All damage the boiled egg.,Phil Wang,Task,5 September 2018,7-4,22-Jan-1990,male,UK
7,10,I Can Hear It Gooping,4,Physically recreate a classic computer game. Best recreation wins. You have one hour. Your time starts now.,Task 3,3,GoldenEye 007,Phil Wang,Task,5 September 2018,7-4,22-Jan-1990,male,UK
7,10,I Can Hear It Gooping,5,"Tie yourself up as securely as possible. Slowest to be released by Alex wins. You have ten minutes. Your time starts now. [Also, five minutes into the task the siren from Task 1 rings out.]",Task 4,1,1:00,Phil Wang,Task,5 September 2018,7-4,22-Jan-1990,male,UK
7,1,The Mean Bean,1,The thing that most people would like to touch.,Prize task,4,"A replica of Greg's cuddly toy ""Blue Ted"", which is mother made for him - complete with a hole in it, because Greg had ""relations"" with Blue Ted.",Rhod Gilbert,Prize Task,5 September 2018,7-5,18-Nov-1968,male,UK
7,1,The Mean Bean,2,Design and demonstrate the best quick-change outfit. Best and quickest quick-change outfit wins. You have one hour. Your time starts now.,Task 1,3,"3.8 seconds, but penalised for the simplicity of the outfits used, namely both he and Alex wearing bikini and bottoms.",Rhod Gilbert,Task,5 September 2018,7-5,18-Nov-1968,male,UK
7,1,The Mean Bean,3,Build the highest tower. You have five minutes from when your first box is assembled. You have a maximum time of 20 minutes from now.,Task 2,5,,Rhod Gilbert,Task,5 September 2018,7-5,18-Nov-1968,male,UK
7,1,The Mean Bean,4,Work out the circumference of the caravan in baked beans. You have three minutes. Most accurate wins. Your time starts now.,Task 3,2,"1,275",Rhod Gilbert,Task,5 September 2018,7-5,18-Nov-1968,male,UK
7,1,The Mean Bean,5,Make the best fruit display hat. You may not touch or tamper with your hat. Only the fruit picker-uppers may touch the fruit. You may only hold the fruit picker-uppers by their handles. Best fruit display hat wins. You have 100 seconds.,Live Task,5,,Rhod Gilbert,Live Task,5 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,1,The boldest belt.,Prize task,5,A belt with a stuffed goat's head attached to it.,Rhod Gilbert,Prize Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,2,Write a 10-word story before you reach the finish line. You must be running while writing. Fastest across the finish line with a proper story wins. Your time starts now.,Task 1,1,"""The man ran for exactly 10 minutes 12 seconds, losing."" 10:12",Rhod Gilbert,Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,3,"Paint the best picture of this still life. The painter must remain blindfolded throughout. The other person/people may not move from their chair(s) and may only say the following words: Banana, Down, Left, Less, More, Pick, Right, Up, Whoops. You have ten minutes. Your time starts now.",Task 2 (Team Task),3,,Rhod Gilbert,Team Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,4,"Predict what the person whose first name comes after yours alphabetically will do with one of the objects [press the airhorn, eat the apple, or take £10], then do something yourself with one of the objects. You also get five points if the person who first name comes before yours alphabetically correctly predicts your own action.",Task 3,5,,Rhod Gilbert,Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,5,Draw the biggest and best circle. Biggest and best circle wins. Your circle must be completed in one single sweep. You have ten minutes. Your time starts now.,Task 4,4,,Rhod Gilbert,Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,2,My Eyes Are Circles,6,"Make the highest tower of cans within your hoop. You have 100 seconds, during which you must also be within your hoop. If you step out of your hoop during the 100 seconds, you will be disqualified. After the 100 seconds, you must step out of your hoop and not touch your tower again. Highest self-supporting tower of cans within your hoop ten seconds after the final whistle wins.",Live Task,4,,Rhod Gilbert,Live Task,12 September 2018,7-5,18-Nov-1968,male,UK
7,3,Twelve Blush Majesty Two,1,Best thing from the nineties.,Prize task,0,"A photo of Greg looking fat and wearing nothing but his underpants, which is disqualified for being taken in 2010. Rhod then takes the image and Photoshop's it into a picture of the Spice Girls, but it makes that photo inaccurate.",Rhod Gilbert,Prize Task,19 September 2018,7-5,18-Nov-1968,male,UK
7,3,Twelve Blush Majesty Two,2,Excite Alex. Greatest increase in Alex's current heart rate wins. You have 20 minutes. Your time starts now.,Task 1,2,11,Rhod Gilbert,Task,19 September 2018,7-5,18-Nov-1968,male,UK
7,3,Twelve Blush Majesty Two,3,"Make the best noise. When you are ready to make your noise you must say: ""This is my best noise."" After you have made your noise, you must remain still and silent for at least ten seconds. You have 20 minutes and one attempt. Your time starts now.",Task 2,1,,Rhod Gilbert,Task,19 September 2018,7-5,18-Nov-1968,male,UK
7,3,Twelve Blush Majesty Two,4,Get this [cricket] ball in that hole in as few strokes as possible. The ball must only be struck. The ball must never be carried. You have a maximum of 20 minutes. Your time starts now.,Task 3,5,1,Rhod Gilbert,Task,19 September 2018,7-5,18-Nov-1968,male,UK
7,3,Twelve Blush Majesty Two,5,Part 1 - Write down a ten-word fact. You will have 100 seconds. There is a bonus point for the best fact. Part 2 - Mouth your fact to the Taskmaster without making any noise whatsoever. Most words understood by the Taskmaster wins.,Live Task,1,"""Greg broke a toilet seat by sitting on said toilet."" 1 word.",Rhod Gilbert,Live Task,19 September 2018,7-5,18-Nov-1968,male,UK
